rt,correct,level,content,lp,block,correctLDT
269,TRUE,I,communion,315,incongruent,38
82,TRUE,I,communion,315,incongruent,38
182,TRUE,I,communion,315,incongruent,38
46,TRUE,I,communion,315,incongruent,38
10,TRUE,I,communion,315,incongruent,38
306,TRUE,I,communion,315,incongruent,38
58,TRUE,I,communion,315,incongruent,38
2,FALSE,I,communion,315,incongruent,38
182,TRUE,I,communion,315,incongruent,38
118,TRUE,I,communion,315,incongruent,38
106,FALSE,I,communion,315,incongruent,38
70,FALSE,I,communion,315,incongruent,38
69,TRUE,I,communion,315,incongruent,38
43,TRUE,I,communion,315,incongruent,38
53,TRUE,I,communion,315,incongruent,38
46,TRUE,I,communion,315,incongruent,38
226,TRUE,I,communion,315,incongruent,38
603,FALSE,I,communion,315,incongruent,38
408,FALSE,I,communion,315,incongruent,38
45,TRUE,I,communion,315,incongruent,38
110,FALSE,I,communion,315,incongruent,38
56,FALSE,I,communion,315,incongruent,38
6,TRUE,I,communion,315,incongruent,38
34,TRUE,I,communion,315,incongruent,38
237,FALSE,I,communion,315,incongruent,38
11,TRUE,I,communion,315,incongruent,38
49,TRUE,I,communion,315,incongruent,38
130,FALSE,I,communion,315,incongruent,38
162,FALSE,I,communion,315,incongruent,38
162,TRUE,I,communion,315,incongruent,38
190,FALSE,I,communion,315,incongruent,38
28,FALSE,I,communion,315,incongruent,38
47,TRUE,I,communion,315,incongruent,38
227,FALSE,I,communion,315,incongruent,38
60,FALSE,I,communion,315,incongruent,38
48,TRUE,I,communion,315,incongruent,38
126730,FALSE,I,communion,315,incongruent,38
5,TRUE,I,communion,315,incongruent,38
49,TRUE,I,communion,315,incongruent,38
42,TRUE,I,communion,315,incongruent,38
662,TRUE,I,agency,316,congruent,39
670,TRUE,I,agency,316,congruent,39
879,TRUE,I,agency,316,congruent,39
755,TRUE,I,agency,316,congruent,39
637,TRUE,I,agency,316,congruent,39
652,TRUE,I,agency,316,congruent,39
555,TRUE,I,agency,316,congruent,39
664,TRUE,I,agency,316,congruent,39
609,TRUE,I,agency,316,congruent,39
718,TRUE,I,agency,316,congruent,39
936,TRUE,I,agency,316,congruent,39
542,TRUE,I,agency,316,congruent,39
611,TRUE,I,agency,316,congruent,39
1464,TRUE,I,agency,316,congruent,39
653,TRUE,I,agency,316,congruent,39
676,TRUE,I,agency,316,congruent,39
661,TRUE,I,agency,316,congruent,39
732,TRUE,I,agency,316,congruent,39
765,TRUE,I,agency,316,congruent,39
512,TRUE,I,agency,316,congruent,39
739,TRUE,I,agency,316,congruent,39
703,TRUE,I,agency,316,congruent,39
871,TRUE,I,agency,316,congruent,39
627,TRUE,I,agency,316,congruent,39
1024,TRUE,I,agency,316,congruent,39
747,TRUE,I,agency,316,congruent,39
780,TRUE,I,agency,316,congruent,39
655,TRUE,I,agency,316,congruent,39
621,TRUE,I,agency,316,congruent,39
1012,TRUE,I,agency,316,congruent,39
605,TRUE,I,agency,316,congruent,39
1396,TRUE,I,agency,316,congruent,39
606,TRUE,I,agency,316,congruent,39
565,TRUE,I,agency,316,congruent,39
642,TRUE,I,agency,316,congruent,39
577,TRUE,I,agency,316,congruent,39
783,TRUE,I,agency,316,congruent,39
721,TRUE,I,agency,316,congruent,39
507,TRUE,I,agency,316,congruent,39
606,TRUE,I,agency,316,congruent,39
996,TRUE,I,agency,316,congruent,39
652,TRUE,I,agency,316,congruent,39
500,TRUE,I,agency,316,congruent,39
903,TRUE,I,agency,316,congruent,39
573,TRUE,I,agency,316,congruent,39
794,TRUE,I,agency,316,congruent,39
733,TRUE,I,agency,316,congruent,39
631,TRUE,I,agency,316,congruent,39
1574,TRUE,I,agency,316,incongruent,39
927,TRUE,I,agency,316,incongruent,39
1060,TRUE,I,agency,316,incongruent,39
855,FALSE,I,agency,316,incongruent,39
934,TRUE,I,agency,316,incongruent,39
1100,TRUE,I,agency,316,incongruent,39
734,TRUE,I,agency,316,incongruent,39
1088,TRUE,I,agency,316,incongruent,39
1075,TRUE,I,agency,316,incongruent,39
853,TRUE,I,agency,316,incongruent,39
994,FALSE,I,agency,316,incongruent,39
717,TRUE,I,agency,316,incongruent,39
1495,FALSE,I,agency,316,incongruent,39
625,TRUE,I,agency,316,incongruent,39
586,TRUE,I,agency,316,incongruent,39
1142,TRUE,I,agency,316,incongruent,39
914,TRUE,I,agency,316,incongruent,39
968,TRUE,I,agency,316,incongruent,39
2134,TRUE,I,agency,316,incongruent,39
591,TRUE,I,agency,316,incongruent,39
954,TRUE,I,agency,316,incongruent,39
778,TRUE,I,agency,316,incongruent,39
693,TRUE,I,agency,316,incongruent,39
644,TRUE,I,agency,316,incongruent,39
627,TRUE,I,agency,316,incongruent,39
668,TRUE,I,agency,316,incongruent,39
820,TRUE,I,agency,316,incongruent,39
1455,TRUE,I,agency,316,incongruent,39
610,TRUE,I,agency,316,incongruent,39
666,TRUE,I,agency,316,incongruent,39
1175,TRUE,I,agency,316,incongruent,39
1557,TRUE,I,agency,316,incongruent,39
647,TRUE,I,agency,316,incongruent,39
1063,TRUE,I,agency,316,incongruent,39
813,TRUE,I,agency,316,incongruent,39
969,TRUE,I,agency,316,incongruent,39
864,TRUE,I,agency,316,incongruent,39
868,TRUE,I,agency,316,incongruent,39
786,TRUE,I,agency,316,incongruent,39
1302,TRUE,I,agency,316,incongruent,39
580,TRUE,I,agency,316,incongruent,39
866,TRUE,I,agency,316,incongruent,39
744,TRUE,I,agency,316,incongruent,39
937,TRUE,I,agency,316,incongruent,39
1151,TRUE,I,agency,316,incongruent,39
723,TRUE,I,agency,316,incongruent,39
941,TRUE,I,agency,316,incongruent,39
1611,FALSE,I,agency,316,incongruent,39
2177,TRUE,We,communion,317,congruent,36
1088,TRUE,We,communion,317,congruent,36
854,TRUE,We,communion,317,congruent,36
1488,TRUE,We,communion,317,congruent,36
727,TRUE,We,communion,317,congruent,36
1299,TRUE,We,communion,317,congruent,36
1817,TRUE,We,communion,317,congruent,36
912,TRUE,We,communion,317,congruent,36
880,TRUE,We,communion,317,congruent,36
759,TRUE,We,communion,317,congruent,36
620,TRUE,We,communion,317,congruent,36
1187,TRUE,We,communion,317,congruent,36
656,TRUE,We,communion,317,congruent,36
768,TRUE,We,communion,317,congruent,36
528,TRUE,We,communion,317,congruent,36
1327,TRUE,We,communion,317,congruent,36
775,TRUE,We,communion,317,congruent,36
645,TRUE,We,communion,317,congruent,36
664,TRUE,We,communion,317,congruent,36
723,TRUE,We,communion,317,congruent,36
579,TRUE,We,communion,317,congruent,36
1155,TRUE,We,communion,317,congruent,36
736,TRUE,We,communion,317,congruent,36
676,TRUE,We,communion,317,congruent,36
763,TRUE,We,communion,317,congruent,36
743,TRUE,We,communion,317,congruent,36
781,TRUE,We,communion,317,congruent,36
1581,TRUE,We,communion,317,congruent,36
1481,TRUE,We,communion,317,congruent,36
809,TRUE,We,communion,317,congruent,36
756,TRUE,We,communion,317,congruent,36
1276,TRUE,We,communion,317,congruent,36
832,TRUE,We,communion,317,congruent,36
672,TRUE,We,communion,317,congruent,36
742,TRUE,We,communion,317,congruent,36
730,TRUE,We,communion,317,congruent,36
962,TRUE,We,communion,317,congruent,36
1089,TRUE,We,communion,317,congruent,36
665,TRUE,We,communion,317,congruent,36
905,TRUE,We,communion,317,congruent,36
694,TRUE,We,communion,317,congruent,36
691,TRUE,We,communion,317,congruent,36
751,TRUE,We,communion,317,congruent,36
824,TRUE,We,communion,317,congruent,36
732,TRUE,We,communion,317,congruent,36
1461,TRUE,We,communion,317,congruent,36
2339,FALSE,We,communion,317,congruent,36
1197,TRUE,We,communion,317,congruent,36
6920,TRUE,We,communion,317,incongruent,36
1839,TRUE,We,communion,317,incongruent,36
1031,TRUE,We,communion,317,incongruent,36
1077,TRUE,We,communion,317,incongruent,36
1115,TRUE,We,communion,317,incongruent,36
2025,TRUE,We,communion,317,incongruent,36
853,TRUE,We,communion,317,incongruent,36
762,TRUE,We,communion,317,incongruent,36
1003,TRUE,We,communion,317,incongruent,36
2118,TRUE,We,communion,317,incongruent,36
1038,FALSE,We,communion,317,incongruent,36
4167,TRUE,We,communion,317,incongruent,36
1763,TRUE,We,communion,317,incongruent,36
1120,TRUE,We,communion,317,incongruent,36
900,TRUE,We,communion,317,incongruent,36
1500,TRUE,We,communion,317,incongruent,36
895,TRUE,We,communion,317,incongruent,36
979,TRUE,We,communion,317,incongruent,36
1483,TRUE,We,communion,317,incongruent,36
1905,FALSE,We,communion,317,incongruent,36
1332,TRUE,We,communion,317,incongruent,36
1212,TRUE,We,communion,317,incongruent,36
1481,TRUE,We,communion,317,incongruent,36
4212,TRUE,We,communion,317,incongruent,36
1165,TRUE,We,communion,317,incongruent,36
858,TRUE,We,communion,317,incongruent,36
1513,TRUE,We,communion,317,incongruent,36
1015,TRUE,We,communion,317,incongruent,36
1017,TRUE,We,communion,317,incongruent,36
780,TRUE,We,communion,317,incongruent,36
2117,TRUE,We,communion,317,incongruent,36
1148,TRUE,We,communion,317,incongruent,36
1315,TRUE,We,communion,317,incongruent,36
1304,TRUE,We,communion,317,incongruent,36
1072,FALSE,We,communion,317,incongruent,36
1594,TRUE,We,communion,317,incongruent,36
1088,TRUE,We,communion,317,incongruent,36
1098,TRUE,We,communion,317,incongruent,36
1030,TRUE,We,communion,317,incongruent,36
1479,TRUE,We,communion,317,incongruent,36
1546,TRUE,We,communion,317,incongruent,36
2556,TRUE,We,communion,317,incongruent,36
1647,TRUE,We,communion,317,incongruent,36
1124,TRUE,We,communion,317,incongruent,36
1480,TRUE,We,communion,317,incongruent,36
1918,FALSE,We,communion,317,incongruent,36
1781,TRUE,We,communion,317,incongruent,36
1266,TRUE,We,communion,317,incongruent,36
886,TRUE,We,communion,318,congruent,34
691,TRUE,We,communion,318,congruent,34
573,TRUE,We,communion,318,congruent,34
516,TRUE,We,communion,318,congruent,34
1116,TRUE,We,communion,318,congruent,34
93085,TRUE,We,communion,318,congruent,34
996,TRUE,We,communion,318,congruent,34
564,TRUE,We,communion,318,congruent,34
662,TRUE,We,communion,318,congruent,34
665,TRUE,We,communion,318,congruent,34
655,TRUE,We,communion,318,congruent,34
580,TRUE,We,communion,318,congruent,34
603,TRUE,We,communion,318,congruent,34
611,TRUE,We,communion,318,congruent,34
627,TRUE,We,communion,318,congruent,34
810,TRUE,We,communion,318,congruent,34
633,TRUE,We,communion,318,congruent,34
746,TRUE,We,communion,318,congruent,34
452,TRUE,We,communion,318,congruent,34
643,TRUE,We,communion,318,congruent,34
985,TRUE,We,communion,318,congruent,34
1388,TRUE,We,communion,318,congruent,34
658,TRUE,We,communion,318,congruent,34
731,TRUE,We,communion,318,congruent,34
712,TRUE,We,communion,318,congruent,34
641,TRUE,We,communion,318,congruent,34
551,TRUE,We,communion,318,congruent,34
507,TRUE,We,communion,318,congruent,34
1120,TRUE,We,communion,318,congruent,34
527,TRUE,We,communion,318,congruent,34
821,TRUE,We,communion,318,congruent,34
704,TRUE,We,communion,318,congruent,34
1107,TRUE,We,communion,318,congruent,34
1240,TRUE,We,communion,318,congruent,34
500,TRUE,We,communion,318,congruent,34
617,TRUE,We,communion,318,congruent,34
684,TRUE,We,communion,318,congruent,34
708,TRUE,We,communion,318,congruent,34
497,TRUE,We,communion,318,congruent,34
452,TRUE,We,communion,318,congruent,34
1308,TRUE,We,communion,318,congruent,34
653,TRUE,We,communion,318,congruent,34
397,TRUE,We,communion,318,congruent,34
634,TRUE,We,communion,318,congruent,34
416,TRUE,We,communion,318,congruent,34
391,TRUE,We,communion,318,congruent,34
846,TRUE,We,communion,318,congruent,34
1608,FALSE,We,communion,318,congruent,34
2120,TRUE,We,communion,318,incongruent,34
1572,TRUE,We,communion,318,incongruent,34
1305,FALSE,We,communion,318,incongruent,34
763,TRUE,We,communion,318,incongruent,34
774,FALSE,We,communion,318,incongruent,34
748,TRUE,We,communion,318,incongruent,34
1392,TRUE,We,communion,318,incongruent,34
670,TRUE,We,communion,318,incongruent,34
633,FALSE,We,communion,318,incongruent,34
788,TRUE,We,communion,318,incongruent,34
1178,TRUE,We,communion,318,incongruent,34
701,TRUE,We,communion,318,incongruent,34
628,TRUE,We,communion,318,incongruent,34
771,FALSE,We,communion,318,incongruent,34
494,TRUE,We,communion,318,incongruent,34
753,TRUE,We,communion,318,incongruent,34
647,TRUE,We,communion,318,incongruent,34
1768,TRUE,We,communion,318,incongruent,34
874,TRUE,We,communion,318,incongruent,34
495,TRUE,We,communion,318,incongruent,34
1297,TRUE,We,communion,318,incongruent,34
784,TRUE,We,communion,318,incongruent,34
1127,FALSE,We,communion,318,incongruent,34
1141,TRUE,We,communion,318,incongruent,34
1035,TRUE,We,communion,318,incongruent,34
3135,TRUE,We,communion,318,incongruent,34
745,TRUE,We,communion,318,incongruent,34
1285,TRUE,We,communion,318,incongruent,34
749,TRUE,We,communion,318,incongruent,34
1154,TRUE,We,communion,318,incongruent,34
957,TRUE,We,communion,318,incongruent,34
920,TRUE,We,communion,318,incongruent,34
1809,TRUE,We,communion,318,incongruent,34
1075,TRUE,We,communion,318,incongruent,34
831,TRUE,We,communion,318,incongruent,34
1163,TRUE,We,communion,318,incongruent,34
627,TRUE,We,communion,318,incongruent,34
2913,TRUE,We,communion,318,incongruent,34
679,TRUE,We,communion,318,incongruent,34
1766,TRUE,We,communion,318,incongruent,34
1446,TRUE,We,communion,318,incongruent,34
574,TRUE,We,communion,318,incongruent,34
528,TRUE,We,communion,318,incongruent,34
1069,TRUE,We,communion,318,incongruent,34
763,TRUE,We,communion,318,incongruent,34
795,FALSE,We,communion,318,incongruent,34
2289,TRUE,We,communion,318,incongruent,34
716,FALSE,We,communion,318,incongruent,34
1029,TRUE,I,neutral,319,congruent,40
985,TRUE,I,neutral,319,congruent,40
716,TRUE,I,neutral,319,congruent,40
771,FALSE,I,neutral,319,congruent,40
657,TRUE,I,neutral,319,congruent,40
557,TRUE,I,neutral,319,congruent,40
1007,TRUE,I,neutral,319,congruent,40
661,TRUE,I,neutral,319,congruent,40
793,TRUE,I,neutral,319,congruent,40
721,TRUE,I,neutral,319,congruent,40
708,TRUE,I,neutral,319,congruent,40
600,TRUE,I,neutral,319,congruent,40
796,TRUE,I,neutral,319,congruent,40
632,TRUE,I,neutral,319,congruent,40
628,FALSE,I,neutral,319,congruent,40
686,TRUE,I,neutral,319,congruent,40
924,FALSE,I,neutral,319,congruent,40
980,TRUE,I,neutral,319,congruent,40
817,TRUE,I,neutral,319,congruent,40
868,TRUE,I,neutral,319,congruent,40
1391,FALSE,I,neutral,319,congruent,40
636,TRUE,I,neutral,319,congruent,40
1354,TRUE,I,neutral,319,congruent,40
739,TRUE,I,neutral,319,congruent,40
696,FALSE,I,neutral,319,congruent,40
726,TRUE,I,neutral,319,congruent,40
885,TRUE,I,neutral,319,congruent,40
790,TRUE,I,neutral,319,congruent,40
801,TRUE,I,neutral,319,congruent,40
660,TRUE,I,neutral,319,congruent,40
921,TRUE,I,neutral,319,congruent,40
763,TRUE,I,neutral,319,congruent,40
1249,TRUE,I,neutral,319,congruent,40
896,TRUE,I,neutral,319,congruent,40
895,TRUE,I,neutral,319,congruent,40
566,TRUE,I,neutral,319,congruent,40
997,TRUE,I,neutral,319,congruent,40
709,TRUE,I,neutral,319,congruent,40
679,TRUE,I,neutral,319,congruent,40
610,TRUE,I,neutral,319,congruent,40
656,TRUE,I,neutral,319,congruent,40
566,TRUE,I,neutral,319,congruent,40
807,TRUE,I,neutral,319,congruent,40
687,TRUE,I,neutral,319,congruent,40
801,TRUE,I,neutral,319,congruent,40
1226,TRUE,I,neutral,319,congruent,40
905,TRUE,I,neutral,319,congruent,40
754,TRUE,I,neutral,319,congruent,40
1834,TRUE,I,neutral,319,incongruent,40
1487,TRUE,I,neutral,319,incongruent,40
997,TRUE,I,neutral,319,incongruent,40
673,TRUE,I,neutral,319,incongruent,40
621,TRUE,I,neutral,319,incongruent,40
596,TRUE,I,neutral,319,incongruent,40
1342,FALSE,I,neutral,319,incongruent,40
965,TRUE,I,neutral,319,incongruent,40
826,TRUE,I,neutral,319,incongruent,40
804,TRUE,I,neutral,319,incongruent,40
648,TRUE,I,neutral,319,incongruent,40
694,FALSE,I,neutral,319,incongruent,40
1140,TRUE,I,neutral,319,incongruent,40
1196,TRUE,I,neutral,319,incongruent,40
679,TRUE,I,neutral,319,incongruent,40
1154,TRUE,I,neutral,319,incongruent,40
832,TRUE,I,neutral,319,incongruent,40
859,TRUE,I,neutral,319,incongruent,40
804,TRUE,I,neutral,319,incongruent,40
1060,TRUE,I,neutral,319,incongruent,40
787,TRUE,I,neutral,319,incongruent,40
1268,TRUE,I,neutral,319,incongruent,40
985,FALSE,I,neutral,319,incongruent,40
836,TRUE,I,neutral,319,incongruent,40
1344,FALSE,I,neutral,319,incongruent,40
2039,TRUE,I,neutral,319,incongruent,40
1047,FALSE,I,neutral,319,incongruent,40
1116,TRUE,I,neutral,319,incongruent,40
766,TRUE,I,neutral,319,incongruent,40
917,TRUE,I,neutral,319,incongruent,40
829,TRUE,I,neutral,319,incongruent,40
913,TRUE,I,neutral,319,incongruent,40
710,TRUE,I,neutral,319,incongruent,40
2250,TRUE,I,neutral,319,incongruent,40
757,TRUE,I,neutral,319,incongruent,40
822,TRUE,I,neutral,319,incongruent,40
986,TRUE,I,neutral,319,incongruent,40
665,TRUE,I,neutral,319,incongruent,40
899,TRUE,I,neutral,319,incongruent,40
1177,TRUE,I,neutral,319,incongruent,40
993,TRUE,I,neutral,319,incongruent,40
926,TRUE,I,neutral,319,incongruent,40
1223,FALSE,I,neutral,319,incongruent,40
739,TRUE,I,neutral,319,incongruent,40
583,TRUE,I,neutral,319,incongruent,40
1166,TRUE,I,neutral,319,incongruent,40
1078,TRUE,I,neutral,319,incongruent,40
862,TRUE,I,neutral,319,incongruent,40
773,TRUE,We,communion,320,congruent,37
918,TRUE,We,communion,320,congruent,37
758,TRUE,We,communion,320,congruent,37
678,TRUE,We,communion,320,congruent,37
733,TRUE,We,communion,320,congruent,37
685,TRUE,We,communion,320,congruent,37
653,TRUE,We,communion,320,congruent,37
677,TRUE,We,communion,320,congruent,37
693,TRUE,We,communion,320,congruent,37
741,TRUE,We,communion,320,congruent,37
765,TRUE,We,communion,320,congruent,37
749,TRUE,We,communion,320,congruent,37
670,TRUE,We,communion,320,congruent,37
654,TRUE,We,communion,320,congruent,37
693,TRUE,We,communion,320,congruent,37
861,TRUE,We,communion,320,congruent,37
846,TRUE,We,communion,320,congruent,37
607,TRUE,We,communion,320,congruent,37
710,TRUE,We,communion,320,congruent,37
622,TRUE,We,communion,320,congruent,37
646,TRUE,We,communion,320,congruent,37
1189,TRUE,We,communion,320,congruent,37
637,TRUE,We,communion,320,congruent,37
638,TRUE,We,communion,320,congruent,37
749,FALSE,We,communion,320,congruent,37
1053,TRUE,We,communion,320,congruent,37
821,TRUE,We,communion,320,congruent,37
941,TRUE,We,communion,320,congruent,37
1445,TRUE,We,communion,320,congruent,37
1350,TRUE,We,communion,320,congruent,37
702,TRUE,We,communion,320,congruent,37
742,TRUE,We,communion,320,congruent,37
599,TRUE,We,communion,320,congruent,37
526,TRUE,We,communion,320,congruent,37
670,TRUE,We,communion,320,congruent,37
726,TRUE,We,communion,320,congruent,37
646,TRUE,We,communion,320,congruent,37
781,TRUE,We,communion,320,congruent,37
1205,TRUE,We,communion,320,congruent,37
821,TRUE,We,communion,320,congruent,37
653,TRUE,We,communion,320,congruent,37
1069,TRUE,We,communion,320,congruent,37
613,TRUE,We,communion,320,congruent,37
629,TRUE,We,communion,320,congruent,37
693,TRUE,We,communion,320,congruent,37
1133,TRUE,We,communion,320,congruent,37
822,TRUE,We,communion,320,congruent,37
854,TRUE,We,communion,320,congruent,37
1211,TRUE,We,communion,320,incongruent,37
870,TRUE,We,communion,320,incongruent,37
1134,TRUE,We,communion,320,incongruent,37
974,TRUE,We,communion,320,incongruent,37
1215,TRUE,We,communion,320,incongruent,37
1022,TRUE,We,communion,320,incongruent,37
1062,TRUE,We,communion,320,incongruent,37
1429,TRUE,We,communion,320,incongruent,37
1477,TRUE,We,communion,320,incongruent,37
837,TRUE,We,communion,320,incongruent,37
1581,TRUE,We,communion,320,incongruent,37
861,FALSE,We,communion,320,incongruent,37
2254,TRUE,We,communion,320,incongruent,37
1134,TRUE,We,communion,320,incongruent,37
1239,TRUE,We,communion,320,incongruent,37
1126,TRUE,We,communion,320,incongruent,37
1774,TRUE,We,communion,320,incongruent,37
918,TRUE,We,communion,320,incongruent,37
885,TRUE,We,communion,320,incongruent,37
1269,TRUE,We,communion,320,incongruent,37
1237,TRUE,We,communion,320,incongruent,37
3026,TRUE,We,communion,320,incongruent,37
1733,TRUE,We,communion,320,incongruent,37
7831,TRUE,We,communion,320,incongruent,37
5077,TRUE,We,communion,320,incongruent,37
1757,TRUE,We,communion,320,incongruent,37
1909,TRUE,We,communion,320,incongruent,37
1805,FALSE,We,communion,320,incongruent,37
1983,TRUE,We,communion,320,incongruent,37
1350,TRUE,We,communion,320,incongruent,37
1605,TRUE,We,communion,320,incongruent,37
1653,TRUE,We,communion,320,incongruent,37
1613,TRUE,We,communion,320,incongruent,37
1005,TRUE,We,communion,320,incongruent,37
1085,TRUE,We,communion,320,incongruent,37
869,TRUE,We,communion,320,incongruent,37
1109,TRUE,We,communion,320,incongruent,37
1422,TRUE,We,communion,320,incongruent,37
1150,TRUE,We,communion,320,incongruent,37
895,TRUE,We,communion,320,incongruent,37
1806,TRUE,We,communion,320,incongruent,37
1142,TRUE,We,communion,320,incongruent,37
1229,TRUE,We,communion,320,incongruent,37
1261,TRUE,We,communion,320,incongruent,37
869,TRUE,We,communion,320,incongruent,37
757,TRUE,We,communion,320,incongruent,37
1141,TRUE,We,communion,320,incongruent,37
1277,TRUE,We,communion,320,incongruent,37
2567,TRUE,We,neutral,321,congruent,39
2188,TRUE,We,neutral,321,congruent,39
651,TRUE,We,neutral,321,congruent,39
1313,TRUE,We,neutral,321,congruent,39
678,TRUE,We,neutral,321,congruent,39
817,TRUE,We,neutral,321,congruent,39
1050,TRUE,We,neutral,321,congruent,39
2050,TRUE,We,neutral,321,congruent,39
636,TRUE,We,neutral,321,congruent,39
1289,TRUE,We,neutral,321,congruent,39
2394,TRUE,We,neutral,321,congruent,39
643,TRUE,We,neutral,321,congruent,39
764,TRUE,We,neutral,321,congruent,39
1517,TRUE,We,neutral,321,congruent,39
616,TRUE,We,neutral,321,congruent,39
770,TRUE,We,neutral,321,congruent,39
728,TRUE,We,neutral,321,congruent,39
720,TRUE,We,neutral,321,congruent,39
1288,TRUE,We,neutral,321,congruent,39
738,TRUE,We,neutral,321,congruent,39
510,TRUE,We,neutral,321,congruent,39
709,TRUE,We,neutral,321,congruent,39
1740,TRUE,We,neutral,321,congruent,39
697,TRUE,We,neutral,321,congruent,39
656,TRUE,We,neutral,321,congruent,39
672,TRUE,We,neutral,321,congruent,39
764,TRUE,We,neutral,321,congruent,39
631,TRUE,We,neutral,321,congruent,39
1051,TRUE,We,neutral,321,congruent,39
638,TRUE,We,neutral,321,congruent,39
889,FALSE,We,neutral,321,congruent,39
1625,TRUE,We,neutral,321,congruent,39
1563,TRUE,We,neutral,321,congruent,39
1439,TRUE,We,neutral,321,congruent,39
1249,TRUE,We,neutral,321,congruent,39
661,TRUE,We,neutral,321,congruent,39
2343,TRUE,We,neutral,321,congruent,39
608,TRUE,We,neutral,321,congruent,39
764,TRUE,We,neutral,321,congruent,39
529,TRUE,We,neutral,321,congruent,39
774,TRUE,We,neutral,321,congruent,39
512,TRUE,We,neutral,321,congruent,39
507,TRUE,We,neutral,321,congruent,39
598,FALSE,We,neutral,321,congruent,39
966,TRUE,We,neutral,321,congruent,39
566,TRUE,We,neutral,321,congruent,39
600,TRUE,We,neutral,321,congruent,39
734,TRUE,We,neutral,321,congruent,39
1389,TRUE,We,neutral,321,incongruent,39
1702,TRUE,We,neutral,321,incongruent,39
857,TRUE,We,neutral,321,incongruent,39
952,TRUE,We,neutral,321,incongruent,39
829,TRUE,We,neutral,321,incongruent,39
1064,TRUE,We,neutral,321,incongruent,39
1874,TRUE,We,neutral,321,incongruent,39
667,TRUE,We,neutral,321,incongruent,39
1590,TRUE,We,neutral,321,incongruent,39
1024,TRUE,We,neutral,321,incongruent,39
970,TRUE,We,neutral,321,incongruent,39
1637,TRUE,We,neutral,321,incongruent,39
909,TRUE,We,neutral,321,incongruent,39
2145,TRUE,We,neutral,321,incongruent,39
697,TRUE,We,neutral,321,incongruent,39
689,TRUE,We,neutral,321,incongruent,39
2048,TRUE,We,neutral,321,incongruent,39
1735,TRUE,We,neutral,321,incongruent,39
2975,FALSE,We,neutral,321,incongruent,39
1215,TRUE,We,neutral,321,incongruent,39
1268,TRUE,We,neutral,321,incongruent,39
2297,TRUE,We,neutral,321,incongruent,39
1601,TRUE,We,neutral,321,incongruent,39
2107,TRUE,We,neutral,321,incongruent,39
899,TRUE,We,neutral,321,incongruent,39
1529,TRUE,We,neutral,321,incongruent,39
1084,TRUE,We,neutral,321,incongruent,39
1006,TRUE,We,neutral,321,incongruent,39
889,TRUE,We,neutral,321,incongruent,39
1720,TRUE,We,neutral,321,incongruent,39
972,TRUE,We,neutral,321,incongruent,39
1492,TRUE,We,neutral,321,incongruent,39
1103,TRUE,We,neutral,321,incongruent,39
4241,TRUE,We,neutral,321,incongruent,39
904,FALSE,We,neutral,321,incongruent,39
1260,TRUE,We,neutral,321,incongruent,39
1393,TRUE,We,neutral,321,incongruent,39
729,TRUE,We,neutral,321,incongruent,39
1428,TRUE,We,neutral,321,incongruent,39
1316,TRUE,We,neutral,321,incongruent,39
2165,TRUE,We,neutral,321,incongruent,39
1003,TRUE,We,neutral,321,incongruent,39
1527,TRUE,We,neutral,321,incongruent,39
1297,TRUE,We,neutral,321,incongruent,39
2156,TRUE,We,neutral,321,incongruent,39
1728,TRUE,We,neutral,321,incongruent,39
890,TRUE,We,neutral,321,incongruent,39
3150,TRUE,We,neutral,321,incongruent,39
749,TRUE,I,neutral,322,congruent,37
529,TRUE,I,neutral,322,congruent,37
532,TRUE,I,neutral,322,congruent,37
495,TRUE,I,neutral,322,congruent,37
444,TRUE,I,neutral,322,congruent,37
436,TRUE,I,neutral,322,congruent,37
515,TRUE,I,neutral,322,congruent,37
543,TRUE,I,neutral,322,congruent,37
435,TRUE,I,neutral,322,congruent,37
429,FALSE,I,neutral,322,congruent,37
631,TRUE,I,neutral,322,congruent,37
500,TRUE,I,neutral,322,congruent,37
532,TRUE,I,neutral,322,congruent,37
628,TRUE,I,neutral,322,congruent,37
687,TRUE,I,neutral,322,congruent,37
514,TRUE,I,neutral,322,congruent,37
613,TRUE,I,neutral,322,congruent,37
438,TRUE,I,neutral,322,congruent,37
517,TRUE,I,neutral,322,congruent,37
506,TRUE,I,neutral,322,congruent,37
669,TRUE,I,neutral,322,congruent,37
566,TRUE,I,neutral,322,congruent,37
673,TRUE,I,neutral,322,congruent,37
652,TRUE,I,neutral,322,congruent,37
581,TRUE,I,neutral,322,congruent,37
560,TRUE,I,neutral,322,congruent,37
405,TRUE,I,neutral,322,congruent,37
327,TRUE,I,neutral,322,congruent,37
319,TRUE,I,neutral,322,congruent,37
481,TRUE,I,neutral,322,congruent,37
471,TRUE,I,neutral,322,congruent,37
613,TRUE,I,neutral,322,congruent,37
629,TRUE,I,neutral,322,congruent,37
567,TRUE,I,neutral,322,congruent,37
468,TRUE,I,neutral,322,congruent,37
747,TRUE,I,neutral,322,congruent,37
563,TRUE,I,neutral,322,congruent,37
420,TRUE,I,neutral,322,congruent,37
363,TRUE,I,neutral,322,congruent,37
611,TRUE,I,neutral,322,congruent,37
525,TRUE,I,neutral,322,congruent,37
420,TRUE,I,neutral,322,congruent,37
449,TRUE,I,neutral,322,congruent,37
